Nowosądecki,14.1,13.059999999999999,1.040000000000001
Nowotarski,12.8,13.2,-0.3999999999999986
Olkuski,13.4,12.75,0.6500000000000004
Oświęcimski,11.3,9.6,1.700000000000001
Proszowicki,10.7,12.12,-1.42
Suski,9.7,12.4,-2.700000000000001
Tarnowski,12.5,14.442857142857141,-1.9428571428571413
Tatrzański,13.2,12.8,0.3999999999999986
Wadowicki,10.9,10.799999999999999,0.10000000000000142
Wielicki,9.5,8.8,0.6999999999999993
Białobrzeski,12.5,18.55,-6.050000000000001
Ciechanowski,15.3,17.979999999999997,-2.679999999999996
Garwoliński,14.6,11.76,2.84
Gostyniński,20.7,15.679999999999998,5.020000000000001
Grodziski,7.8,10.0,-2.2
Grójecki,6.5,12.029999999999998,-5.529999999999998
Kozienicki,15.9,14.728571428571428,1.1714285714285726
Legionowski,14.8,18.8,-4.0
Lipski,14.3,18.5,-4.199999999999999
Łosicki,10.1,9.866666666666667,0.2333333333333325
Makowski,23.4,16.08,7.32
Miński,11.0,12.66,-1.6600000000000001
Mławski,13.2,17.866666666666664,-4.666666666666664
Nowodworski,26.3,15.85,10.450000000000001
Ostrołęcki,17.0,15.628571428571428,1.3714285714285719
Ostrowski,7.6,12.35,-4.75
Otwocki,8.5,9.975,-1.4749999999999996
Piaseczyński,7.8,7.5,0.2999999999999998
Płocki,18.6,19.633333333333336,-1.033333333333335
Płoński,16.3,18.6,-2.3000000000000007
Pruszkowski,7.5,7.366666666666667,0.13333333333333286
Przasnyski,15.1,18.166666666666668,-3.066666666666668
Przysuski,24.5,19.133333333333333,5.366666666666667
Pułtuski,21.9,17.866666666666664,4.033333333333335
Radomski,27.3,19.442857142857143,7.857142857142858
Siedlecki,10.5,11.428571428571429,-0.9285714285714288
Sierpecki,22.5,19.259999999999998,3.240000000000002
Sochaczewski,10.4,15.149999999999999,-4.749999999999998
Sokołowski,10.9,10.02,0.8800000000000008
Szydłowiecki,34.7,22.38,12.320000000000004
"Warszawski Zachodni",0.0,13.360000000000003,-13.360000000000003
Węgrowski,13.8,11.166666666666666,2.6333333333333346
Wołomiński,15.9,12.675,3.2249999999999996
Wyszkowski,11.1,16.342857142857145,-5.2428571428571455
Zwoleński,19.1,16.775000000000002,2.3249999999999993
Żuromiński,20.6,17.55,3.0500000000000007
Żyrardowski,15.6,7.82,7.779999999999999
Brzeski,18.2,13.325000000000001,4.874999999999998
Głubczycki,15.8,12.133333333333333,3.666666666666668
Kędzierzyńsko-Kozielski,12.3,10.916666666666666,1.3833333333333346
Kluczborski,12.2,9.860000000000001,2.339999999999998
Krapkowicki,8.4,12.350000000000001,-3.950000000000001
Namysłowski,16.6,11.233333333333333,5.366666666666669
Nyski,15.6,15.699999999999998,-9.999999999999787e-2
Oleski,8.5,10.8,-2.3000000000000007
Opolski,12.1,13.0625,-0.9625000000000004
Prudnicki,16.8,12.84,3.960000000000001
Strzelecki,8.2,10.285714285714286,-2.085714285714287
Bieszczadzki,18.8,19.2,-0.3999999999999986
Brzozowski,21.3,16.06,5.240000000000002
Dębicki,12.2,15.8,-3.6000000000000014
Jarosławski,16.8,16.5,0.3000000000000007
Jasielski,15.3,14.680000000000001,0.6199999999999992
Kolbuszowski,14.5,15.133333333333333,-0.6333333333333329
Krośnieński,15.8,17.325,-1.5249999999999986
Łańcucki,17.7,15.833333333333334,1.8666666666666654
Leski,20.0,16.400000000000002,3.599999999999998
Leżajski,17.8,15.440000000000001,2.3599999999999994
Lubaczowski,14.8,13.275,1.5250000000000004
Mielecki,11.2,14.299999999999999,-3.0999999999999996
Niżański,22.4,12.983333333333334,9.416666666666664
Przemyski,18.4,16.942857142857143,1.4571428571428555
Przeworski,16.3,15.185714285714287,1.1142857142857139
Ropczycko-Sędziszowski,19.3,14.4,4.9
Rzeszowski,13.4,18.711111111111112,-5.311111111111112
Sanocki,12.0,18.875,-6.875
Stalowowolski,12.0,14.433333333333332,-2.433333333333332
Strzyżowski,20.7,16.216666666666665,4.483333333333334
Tarnobrzeski,12.5,12.15,0.34999999999999964
Augustowski,16.6,15.728571428571428,0.8714285714285737
Białostocki,16.1,11.25,4.850000000000001
Bielski,8.7,11.35,-2.6500000000000004
Grajewski,20.1,17.900000000000002,2.1999999999999993
Hajnowski,11.1,11.733333333333334,-0.6333333333333346
Kolneński,17.6,19.325,-1.7249999999999979
Łomżyński,11.9,15.940000000000001,-4.040000000000001
Moniecki,11.5,15.920000000000002,-4.420000000000002
Sejneński,15.1,11.8,3.299999999999999
Siemiatycki,10.4,9.85,0.5500000000000007
Sokólski,14.9,14.733333333333334,0.16666666666666607
Suwalski,7.0,18.6,-11.600000000000001
Wysokomazowiecki,7.8,11.26,-3.46
Zambrowski,13.5,11.866666666666667,1.6333333333333329
Bytowski,20.1,17.912499999999998,2.1875000000000036
Chojnicki,16.9,17.666666666666668,-0.7666666666666693
Człuchowski,20.6,18.94,1.6600000000000001
Gdański,8.5,14.760000000000002,-6.260000000000002
Kartuski,8.9,14.559999999999999,-5.659999999999998
Kościerski,12.7,13.86,-1.1600000000000001
Kwidzyński,13.0,15.559999999999999,-2.5599999999999987
Lęborski,17.4,15.575000000000001,1.8249999999999975
Malborski,21.2,18.78,2.419999999999998
Nowodworski,26.3,18.433333333333334,7.866666666666667
Pucki,13.0,14.1,-1.0999999999999996
Słupski,19.2,20.65,-1.4499999999999993
Starogardzki,14.9,13.733333333333333,1.1666666666666679
Sztumski,22.5,16.53333333333333,5.966666666666669
Tczewski,11.0,15.85,-4.85
Wejherowski,14.1,13.1,1.0
Będziński,14.5,13.5,1.0
Bielski,8.7,10.14,-1.4400000000000013
Bieruńsko-Lędziński,0.0,8.25,-8.25
Cieszyński,9.8,9.133333333333333,0.6666666666666679
Częstochowski,18.2,13.02857142857143,5.171428571428569
Gliwicki,9.0,9.860000000000001,-0.8600000000000012
Kłobucki,12.4,12.02,0.3800000000000008
Lubliniecki,11.3,12.16666666666667,-0.8666666666666689
Mikołowski,0.0,8.433333333333332,-8.433333333333332
Myszkowski,15.3,13.86,1.4400000000000013
Pszczyński,5.2,9.933333333333334,-4.733333333333333
Raciborski,7.3,11.760000000000002,-4.460000000000002
Rybnicki,11.1,8.966666666666667,2.133333333333333
Tarnogórski,10.4,11.66,-1.2599999999999998
Wodzisławski,10.6,9.2,1.4000000000000004
Zawierciański,14.9,14.500000000000002,0.3999999999999986
Żywiecki,13.5,9.775,3.7249999999999996
Buski,7.3,13.219999999999999,-5.919999999999999
Jędrzejowski,13.4,13.4,0.0
Kazimierski,12.3,11.100000000000001,1.1999999999999993
Kielecki,16.9,15.05,1.8499999999999979
Konecki,20.3,20.057142857142853,0.24285714285714732
Opatowski,19.1,13.785714285714288,5.314285714285713
Ostrowiecki,18.3,16.349999999999998,1.9500000000000028
Pińczowski,9.6,12.475,-2.875
Sandomierski,10.9,13.52,-2.619999999999999
Skarżyski,24.7,21.75,2.9499999999999993
Starachowicki,15.1,22.7,-7.6
Staszowski,10.5,13.52857142857143,-3.0285714285714302
Włoszczowski,12.2,16.26666666666667,-4.06666666666667
Bartoszycki,26.8,24.6,2.1999999999999993
Braniewski,28.1,25.433333333333337,2.6666666666666643
Działdowski,22.5,15.97142857142857,6.52857142857143
Elbląski,25.6,23.650000000000002,1.9499999999999993
Ełcki,21.5,17.9,3.6000000000000014
Giżycki,15.4,23.128571428571426,-7.728571428571426
Gołdapski,19.8,17.375,2.4250000000000007
Iławski,8.5,19.616666666666664,-11.116666666666664
Kętrzyński,26.9,20.0,6.899999999999999
Lidzbarski,23.9,23.98,-8.000000000000185e-2
Mrągowski,18.3,22.56,-4.259999999999998
Nidzicki,17.4,18.816666666666666,-1.4166666666666679
Nowomiejski,19.0,16.25,2.75
Olecki,20.0,15.925,4.074999999999999
Olsztyński,19.5,22.27142857142857,-2.7714285714285687
Ostródzki,19.9,19.985714285714288,-8.571428571428896e-2
Piski,28.3,18.942857142857143,9.357142857142858
Szczycieński,22.7,19.266666666666666,3.4333333333333336
Węgorzewski,27.1,20.7,6.400000000000002
Chodzieski,13.8,11.799999999999999,2.0000000000000018
Czarnkowsko-Trzcianecki,0.0,12.214285714285714,-12.214285714285714
Gnieźnieński,12.7,13.2,-0.5
Gostyński,10.0,8.05,1.9499999999999993
Grodziski,7.8,5.125,2.675
Jarociński,10.8,9.966666666666667,0.8333333333333339
Kaliski,6.8,10.533333333333333,-3.7333333333333334
Kępiński,3.6,11.66,-8.06
Kolski,13.9,15.483333333333334,-1.583333333333334
Koniński,17.0,12.6,4.4
Kościański,6.9,6.616666666666666,0.2833333333333341
Krotoszyński,8.1,10.233333333333333,-2.133333333333333
Leszczyński,6.1,11.199999999999998,-5.099999999999998
Międzychodzki,7.8,13.25,-5.45
Nowotomyski,5.1,9.425,-4.325000000000001
Obornicki,9.3,10.225000000000001,-0.9250000000000007
Ostrowski,7.6,9.966666666666667,-2.366666666666667
Ostrzeszowski,8.7,8.483333333333334,0.216666666666665
Pilski,10.1,16.650000000000002,-6.5500000000000025
Pleszewski,9.3,11.114285714285716,-1.814285714285715
Poznański,3.6,9.77,-6.17
Rawicki,9.1,12.133333333333333,-3.033333333333333
Słupecki,14.8,12.925,1.875
Szamotulski,7.5,6.45,1.0499999999999998
Średzki,12.4,8.6,3.8000000000000007
Śremski,7.3,8.74,-1.4400000000000004
Turecki,8.5,12.56,-4.0600000000000005
Wągrowiecki,16.0,12.642857142857142,3.3571428571428577
Wolsztyński,4.9,10.457142857142856,-5.557142857142855
Wrzesiński,12.7,10.6,2.0999999999999996
Złotowski,14.4,18.683333333333334,-4.283333333333333
Białogardzki,26.3,20.225,6.074999999999999
Choszczeński,23.7,18.259999999999998,5.440000000000001
Drawski,21.9,21.416666666666668,0.48333333333333073
Goleniowski,10.5,19.080000000000002,-8.580000000000002
Gryficki,22.1,16.525,5.575000000000003
Gryfiński,18.7,16.5,2.1999999999999993
Kamieński,20.4,16.3,4.099999999999998
Kołobrzeski,10.5,23.92,-13.420000000000002
Koszaliński,23.7,20.233333333333334,3.466666666666665
Łobeski,24.7,17.5,7.199999999999999
Myśliborski,15.2,18.92,-3.7200000000000024
Policki,11.0,14.6,-3.5999999999999996
Pyrzycki,22.6,17.03333333333333,5.56666666666667
Sławieński,21.4,21.45,-5.000000000000071e-2
Stargardzki,17.2,20.349999999999998,-3.1499999999999986
Szczecinecki,23.9,21.400000000000002,2.4999999999999964
Świdwiński,22.8,21.46,1.3399999999999999
Wałecki,16.2,18.18,-1.9800000000000004

